Timestep,Throughput
280,61
281,61
282,61
283,62
284,62
285,62
286,62
287,62
288,62
289,63
290,64
291,64
292,64
293,65
294,65
295,65
296,65
297,65
298,65
299,66
300,67
301,67
302,67
303,68
304,68
305,68
306,68
307,68
308,68
309,69
310,70
311,70
312,70
313,71
314,71
315,71
316,71
317,71
318,71
319,72
320,73
321,73
322,73
323,74
324,74
325,74
326,74
327,74
328,74
329,75
330,76
331,76
332,76
333,77
334,77
335,77
336,77
337,77
338,77
339,78
340,78
341,78
342,78
343,79
344,79
345,79
346,79
347,79
348,79
349,80
350,80
351,80
352,80
353,81
354,81
355,81
356,81
357,81
358,81
359,82
360,82
361,82
362,82
363,83
364,83
365,83
366,83
367,83
368,83
369,84
370,84
371,84
372,84
373,85
374,85
375,85
376,85
377,85
378,85
379,86
380,86
381,86
382,86
383,87
384,87
385,87
386,87
387,87
388,87
389,88
390,88
391,88
392,88
393,89
394,89
395,89
396,89
397,89
398,89
399,90
400,90
401,90
402,90
403,91
404,91
405,91
406,91
407,91
408,91
409,92
410,92
411,92
412,92
413,93
414,93
415,93
416,93
417,93
418,93
419,93
420,93
421,93
422,93
423,94
424,94
425,94
426,94
427,94
428,94
429,94
430,94
431,94
432,94
433,95
434,96
435,96
436,96
437,96
438,96
439,96
440,96
441,96
442,96
443,97
444,98
445,98
446,98
447,98
448,98
449,98
450,98
451,98
452,98
453,99
454,100
455,100
456,100
457,100
458,100
459,100
460,100
461,100
462,100
463,101
464,102
465,102
466,102
467,102
468,102
469,102
470,102
471,102
472,102
473,103
474,104
475,104
476,104
477,104
478,104
479,104
480,104
481,104
482,104
483,105
484,106
485,106
486,106
487,106
488,106
489,106
490,106
491,106
492,106
493,107
494,108
495,108
496,108
497,108
498,108
499,108
500,108
501,108
502,108
503,110
504,111
505,111
506,111
507,111
508,111
509,111
510,111
511,111
512,111
513,113
514,114
515,114
516,114
517,114
518,114
519,114
520,114
521,114
522,114
523,116
524,116
525,116
526,116
527,116
528,116
529,116
530,116
531,116
532,116
533,117
534,117
535,117
536,117
537,118
538,118
539,118
540,119
541,119
542,119
543,120
544,120
545,120
546,120
547,121
548,121
549,121
550,122
551,122
552,122
553,123
554,123
555,123
556,123
557,124
558,124
559,124
560,125
561,125
562,125
563,126
564,126
565,126
566,126
567,127
568,127
569,127
570,128
571,128
572,128
573,129
574,129
575,129
576,129
577,130
578,130
579,130
580,130
581,130
582,130
583,131
584,131
585,131
586,131
587,132
588,132
589,132
590,132
591,132
592,132
593,133
594,133
595,133
596,133
597,134
598,134
599,134
600,134
601,134
602,134
603,135
604,135
605,135
606,135
607,136
608,136
609,136
610,136
611,136
612,136
613,137
614,137
615,137
616,137
617,138
618,138
619,138
620,138
621,138
622,138
623,139
624,139
625,139
626,139
627,140
628,140
629,140
630,140
631,140
632,140
633,141
634,141
635,141
636,141
637,142
638,142
639,142
640,142
641,142
642,142
643,143
644,143
645,143
646,143
647,144
648,144
649,144
650,144
651,144
652,144
653,145
654,145
655,145
656,145
657,146
658,146
659,146
660,146
661,146
662,146
663,147
664,147
665,147
666,147
667,148
668,148
669,148
670,148
671,148
672,148
673,150
674,150
675,150
676,150
677,151
678,151
679,151
680,151
681,152
682,152
683,154
684,154
685,154
686,154
687,155
688,155
689,155
690,155
691,155
692,155
693,157
694,157
695,157
696,157
697,158
698,158
699,158
700,158
701,158
702,158
703,160
704,160
705,160
706,160
707,161
708,161
709,161
710,161
711,161
712,161
713,163
714,163
715,163
716,163
717,164
718,164
719,164
720,164
721,164
722,164
723,164
724,164
725,164
726,164
727,165
728,165
729,165
730,165
731,165
732,165
733,165
734,166
735,166
736,166
737,167
738,167
739,167
740,167
741,167
742,167
743,167
744,168
745,168
746,168
747,169
748,169
749,169
750,169
751,169
752,169
753,169
754,170
755,170
756,170
757,171
758,171
759,171
760,171
761,171
762,171
763,171
764,172
765,172
766,172
767,173
768,173
769,173
770,173
771,173
772,173
773,173
774,174
775,174
776,174
777,174
778,174
779,174
780,174
781,174
782,174
783,174
784,175
785,175
786,175
787,175
788,175
789,175
790,175
791,175
792,175
793,175
794,176
795,176
796,176
797,176
798,176
799,176
800,176
801,176
802,176
803,176
804,177
805,177
806,178
807,178
808,178
809,178
810,178
811,178
812,178
813,178
814,179
815,179
816,180
817,180
818,181
819,181
820,181
821,181
822,181
823,181
824,182
825,182
826,183
827,183
828,184
829,184
830,184
831,184
832,184
833,184
834,184
835,184
836,185
837,185
838,186
839,186
840,186
841,187
842,188
843,188
844,188
845,188
846,189
847,189
848,190
849,190
850,190
851,190
852,190
853,190
854,190
855,190
856,191
857,191
858,192
859,192
860,192
861,192
862,192
863,192
864,192
865,192
866,193
867,193
868,194
869,194
870,194
871,194
872,194
873,194
874,194
875,194
876,195
877,195
878,196
879,196
880,196
881,196
882,196
883,196
884,196
885,196
886,197
887,197
888,197
889,197
890,197
891,197
892,197
893,197
894,197
895,197
896,198
897,198
898,198
899,198
900,198
901,198
902,198
903,198
904,198
905,199
906,200
907,200
908,200
909,200
910,200
911,200
912,200
913,200
914,200
915,201
916,202
917,202
918,202
919,202
920,202
921,202
922,202
923,202
924,202
925,203
926,204
927,204
928,204
929,204
930,204
931,204
932,204
933,204
934,204
935,205
936,206
937,206
938,206
939,206
940,206
941,206
942,206
943,206
944,206
945,206
946,207
947,207
948,207
949,207
950,207
951,207
952,207
953,207
954,207
955,207
956,208
957,208
958,208
959,208
960,208
961,208
962,208
963,208
964,208
965,208
966,209
967,209
968,209
969,209
970,209
971,209
972,209
973,209
974,209
975,209
976,210
977,210
978,210
979,210
980,210
981,210
982,210
983,210
984,210
985,210
986,211
987,211
988,211
989,211
990,211
991,211
992,211
993,211
994,211
995,211
996,212
997,212
998,212
999,212
1000,212
